MsgID.GLOBAL_POSITION,1523519221.4123433,-122.3982933,37.7963892,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4123433,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4129982,434.3019409,-74.6673813,-0.0824991
MsgID.LOCAL_VELOCITY,1523519221.4129982,0.0000056,0.0000585,0.0000181
MsgID.STATE,1523519221.4140794,True,True
MsgID.GLOBAL_HOME,1523519221.4148512,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519221.4153681,-122.3982931,37.7963879,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4153681,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4159741,434.1541748,-74.6470261,-0.0824991
MsgID.LOCAL_VELOCITY,1523519221.4159741,0.0000039,0.0000558,0.0000137
MsgID.GLOBAL_POSITION,1523519221.4168284,-122.3982921,37.7963881,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4168284,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4180202,434.2043152,-74.5385895,-0.0824991
MsgID.LOCAL_VELOCITY,1523519221.4180202,0.0000093,0.0000588,0.0000184
MsgID.GLOBAL_POSITION,1523519221.4191713,-122.3982915,37.7963887,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4191713,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4202473,434.2566833,-74.5351181,-0.0824991
MsgID.LOCAL_VELOCITY,1523519221.4202473,-0.0000013,0.0000498,0.0000186
MsgID.GLOBAL_POSITION,1523519221.4214687,-122.3982931,37.7963882,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4214687,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4225087,434.1826782,-74.6545868,-0.0824991
MsgID.LOCAL_VELOCITY,1523519221.4225087,0.0000057,0.0000583,0.0000144
MsgID.STATE,1523519221.4242094,True,True
MsgID.GLOBAL_HOME,1523519221.4252737,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519221.4261324,-122.3982928,37.7963879,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4261324,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4270635,434.1874390,-74.6205215,-0.0824992
MsgID.LOCAL_VELOCITY,1523519221.4270635,0.0000123,0.0000634,0.0000137
MsgID.GLOBAL_POSITION,1523519221.4284437,-122.3982927,37.7963892,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4284437,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4293914,434.3002930,-74.6175079,-0.0825213
MsgID.LOCAL_VELOCITY,1523519221.4293914,-0.0000007,0.0000542,0.0000173
MsgID.GLOBAL_POSITION,1523519221.4304965,-122.3982930,37.7963880,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4304965,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4314685,434.1768799,-74.6543045,-0.0826075
MsgID.LOCAL_VELOCITY,1523519221.4314685,0.0000015,0.0000489,0.0000150
MsgID.GLOBAL_POSITION,1523519221.4325354,-122.3982923,37.7963895,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4325354,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4335539,434.3751221,-74.5534210,-0.0827235
MsgID.LOCAL_VELOCITY,1523519221.4335539,0.0000100,0.0000619,0.0000246
MsgID.STATE,1523519221.4348779,True,True
MsgID.GLOBAL_HOME,1523519221.4356687,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519221.4361894,-122.3982907,37.7963900,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4361894,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4368541,434.3642273,-74.4410934,-0.0828137
MsgID.LOCAL_VELOCITY,1523519221.4368541,-0.0000068,0.0000471,0.0000039
MsgID.GLOBAL_POSITION,1523519221.4375360,-122.3982921,37.7963892,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4375360,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4381304,434.3221741,-74.5813675,-0.0828172
MsgID.LOCAL_VELOCITY,1523519221.4381304,0.0000057,0.0000550,0.0000214
MsgID.GLOBAL_POSITION,1523519221.4387877,-122.3982927,37.7963903,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4387877,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4394057,434.4323425,-74.6184006,-0.0827405
MsgID.LOCAL_VELOCITY,1523519221.4394057,0.0000112,0.0000633,0.0000138
MsgID.GLOBAL_POSITION,1523519221.4402199,-122.3982927,37.7963892,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4402199,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4412353,434.2878723,-74.6174545,-0.0826265
MsgID.LOCAL_VELOCITY,1523519221.4412353,0.0000139,0.0000656,0.0000250
MsgID.STATE,1523519221.4423857,True,True
MsgID.GLOBAL_HOME,1523519221.4432783,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519221.4438043,-122.3982927,37.7963884,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4438043,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4447975,434.2289429,-74.6098862,-0.0825321
MsgID.LOCAL_VELOCITY,1523519221.4447975,0.0000890,0.0001531,0.0000098
MsgID.GLOBAL_POSITION,1523519221.4456401,-122.3982915,37.7963897,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4456401,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4464636,434.3960571,-74.4919815,-0.0824974
MsgID.LOCAL_VELOCITY,1523519221.4464636,0.0000111,0.0001082,0.0000105
MsgID.GLOBAL_POSITION,1523519221.4475846,-122.3982926,37.7963898,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4475846,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4485681,434.3548279,-74.6415482,-0.0825677
MsgID.LOCAL_VELOCITY,1523519221.4485681,0.0000028,0.0000612,0.0000299
MsgID.GLOBAL_POSITION,1523519221.4496741,-122.3982941,37.7963888,0.0820000
MsgID.LOCAL_VELOCITY,1523519221.4496741,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523519221.4503171,434.2657776,-74.7176514,-0.0829125
MsgID.LOCAL_VELOCITY,1523519221.4503171,-0.0000021,0.0000504,0.0000207
MsgID.STATE,1523519221.4518015,True,True
MsgID.GLOBAL_HOME,1523519221.4526639,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519221.4535394,-122.3982926,37.7963891,0.1090000
MsgID.LOCAL_VELOCITY,1523519221.4535394,0.0000000,0.0000000,-0.6300000
MsgID.LOCAL_POSITION,1523519221.4542921,434.3019104,-74.6262283,-0.1333622
MsgID.LOCAL_VELOCITY,1523519221.4542921,-0.0000184,-0.0011116,-0.8523097
MsgID.GLOBAL_POSITION,1523519221.6140201,-122.3982945,37.7963891,0.4250000
MsgID.LOCAL_VELOCITY,1523519221.6140201,0.0000000,0.0000000,-1.6600000
MsgID.LOCAL_POSITION,1523519221.6577408,434.3023682,-74.7906418,-0.4798182
MsgID.LOCAL_VELOCITY,1523519221.6577408,0.0009031,0.0050699,-1.7276382
MsgID.GLOBAL_POSITION,1523519221.8652914,-122.3982942,37.7963898,0.8940000
MsgID.LOCAL_VELOCITY,1523519221.8652914,0.0000000,0.0100000,-2.0000000
MsgID.LOCAL_POSITION,1523519221.8987195,434.4016418,-74.7351913,-0.9665547
MsgID.LOCAL_VELOCITY,1523519221.8987195,-0.0008094,0.0180080,-1.9972320
MsgID.GLOBAL_POSITION,1523519222.1152356,-122.3982935,37.7963904,1.3730000
MsgID.LOCAL_VELOCITY,1523519222.1152356,0.0000000,0.0200000,-2.0400000
MsgID.LOCAL_POSITION,1523519222.1482384,434.4301453,-74.6889496,-1.4396714
MsgID.LOCAL_VELOCITY,1523519222.1482384,-0.0077042,0.0195790,-2.0646355
MsgID.STATE,1523519222.3404698,True,True
MsgID.GLOBAL_HOME,1523519222.3513775,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519222.3939369,-122.3982933,37.7963893,1.9160000
MsgID.LOCAL_VELOCITY,1523519222.3939369,-0.0200000,0.0100000,-2.2000000
MsgID.LOCAL_POSITION,1523519222.3996274,434.3100586,-74.6476059,-1.9943464
MsgID.LOCAL_VELOCITY,1523519222.3996274,-0.0216997,0.0144831,-2.2236860
MsgID.GLOBAL_POSITION,1523519222.6145868,-122.3982911,37.7963894,2.4570000
MsgID.LOCAL_VELOCITY,1523519222.6145868,-0.0100000,0.0000000,-2.2600000
MsgID.LOCAL_POSITION,1523519222.6498053,434.3267212,-74.4587936,-2.5387123
MsgID.LOCAL_VELOCITY,1523519222.6498053,-0.0125773,0.0062162,-2.2523046
MsgID.GLOBAL_POSITION,1523519222.8643615,-122.3982908,37.7963887,3.0080000
MsgID.LOCAL_VELOCITY,1523519222.8643615,0.0000000,-0.0100000,-2.2600000
MsgID.LOCAL_POSITION,1523519222.8999355,434.2364502,-74.4465408,-3.0793154
MsgID.LOCAL_VELOCITY,1523519222.8999355,-0.0070777,-0.0143494,-2.2530129
MsgID.GLOBAL_POSITION,1523519223.1150465,-122.3982915,37.7963887,3.5600000
MsgID.LOCAL_VELOCITY,1523519223.1150465,0.0000000,-0.0200000,-2.3900000
MsgID.LOCAL_POSITION,1523519223.1493220,434.2741699,-74.5450821,-3.6417618
MsgID.LOCAL_VELOCITY,1523519223.1493220,-0.0016717,-0.0252272,-2.4107587
MsgID.STATE,1523519223.3411448,True,True
MsgID.GLOBAL_HOME,1523519223.3523009,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519223.3939073,-122.3982941,37.7963904,4.1540000
MsgID.LOCAL_VELOCITY,1523519223.3939073,0.0000000,-0.0100000,-2.4100000
MsgID.LOCAL_POSITION,1523519223.4013722,434.4490051,-74.7454071,-4.2349010
MsgID.LOCAL_VELOCITY,1523519223.4013722,0.0049296,-0.0164595,-2.4225755
MsgID.GLOBAL_POSITION,1523519223.6159840,-122.3982927,37.7963892,4.7320000
MsgID.LOCAL_VELOCITY,1523519223.6159840,0.0000000,0.0000000,-2.0200000
MsgID.LOCAL_POSITION,1523519223.6518841,434.2602844,-74.6088791,-4.7979546
MsgID.LOCAL_VELOCITY,1523519223.6518841,-0.0056406,-0.0044428,-1.7062470
MsgID.GLOBAL_POSITION,1523519223.8657000,-122.3982938,37.7963883,4.9260000
MsgID.LOCAL_VELOCITY,1523519223.8657000,-0.0200000,-0.0300000,0.3000000
MsgID.LOCAL_POSITION,1523519223.9054995,434.2290039,-74.7393188,-4.9100294
MsgID.LOCAL_VELOCITY,1523519223.9054995,-0.0608285,-0.0740585,0.5390715
MsgID.GLOBAL_POSITION,1523519224.1153104,-122.3982953,37.7963894,4.7490000
MsgID.LOCAL_VELOCITY,1523519224.1153104,-0.9000000,-0.8900000,0.5100000
MsgID.LOCAL_POSITION,1523519224.1514165,434.3072815,-74.8610916,-4.7355785
MsgID.LOCAL_VELOCITY,1523519224.1514165,-1.0846002,-1.0573926,0.3747450
MsgID.STATE,1523519224.3406639,True,True
MsgID.GLOBAL_HOME,1523519224.3510976,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519224.3937736,-122.3982984,37.7963851,4.7350000
MsgID.LOCAL_VELOCITY,1523519224.3937736,-1.9500000,-1.7300000,-0.2800000
MsgID.LOCAL_POSITION,1523519224.4016602,433.7681580,-75.1885376,-4.7467885
MsgID.LOCAL_VELOCITY,1523519224.4016602,-2.0008357,-1.7659786,-0.2933609
MsgID.GLOBAL_POSITION,1523519224.6158962,-122.3983021,37.7963811,4.8020000
MsgID.LOCAL_VELOCITY,1523519224.6158962,-1.8500000,-1.6700000,-0.1000000
MsgID.LOCAL_POSITION,1523519224.6512325,433.3739929,-75.4840012,-4.8065739
MsgID.LOCAL_VELOCITY,1523519224.6512325,-1.7836169,-1.6396987,-0.0455870
MsgID.GLOBAL_POSITION,1523519224.8669114,-122.3983055,37.7963781,4.7960000
MsgID.LOCAL_VELOCITY,1523519224.8669114,-1.5600000,-1.2200000,0.1600000
MsgID.LOCAL_POSITION,1523519224.9099298,433.0096741,-75.8088150,-4.7940216
MsgID.LOCAL_VELOCITY,1523519224.9099298,-1.6509948,-1.1283679,0.1279323
MsgID.GLOBAL_POSITION,1523519225.1165440,-122.3983095,37.7963715,4.7960000
MsgID.LOCAL_VELOCITY,1523519225.1165440,-2.7100000,-0.4300000,0.0000000
MsgID.LOCAL_POSITION,1523519225.1516142,432.2200928,-76.1298828,-4.7991309
MsgID.LOCAL_VELOCITY,1523519225.1516142,-2.9007120,-0.3111820,-0.0213385
MsgID.STATE,1523519225.3413203,True,True
MsgID.GLOBAL_HOME,1523519225.3562326,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519225.3978007,-122.3983093,37.7963645,4.8120000
MsgID.LOCAL_VELOCITY,1523519225.3978007,-3.6900000,0.3000000,0.0200000
MsgID.LOCAL_POSITION,1523519225.4021652,431.4638672,-76.0823593,-4.8139634
MsgID.LOCAL_VELOCITY,1523519225.4021652,-3.8002625,0.3885579,0.0477749
MsgID.GLOBAL_POSITION,1523519225.6165228,-122.3983076,37.7963571,4.8110000
MsgID.LOCAL_VELOCITY,1523519225.6165228,-4.4800000,0.9400000,0.0700000
MsgID.LOCAL_POSITION,1523519225.6519334,430.6040955,-75.9054718,-4.8108215
MsgID.LOCAL_VELOCITY,1523519225.6519334,-4.6021204,1.0421813,0.0649550
MsgID.GLOBAL_POSITION,1523519225.8679068,-122.3983040,37.7963463,4.8080000
MsgID.LOCAL_VELOCITY,1523519225.8679068,-5.3000000,1.5600000,0.0700000
MsgID.LOCAL_POSITION,1523519225.9014313,429.3404846,-75.5693893,-4.8076301
MsgID.LOCAL_VELOCITY,1523519225.9014313,-5.4173889,1.6442032,0.0709644
MsgID.GLOBAL_POSITION,1523519226.1183619,-122.3982987,37.7963329,4.8170000
MsgID.LOCAL_VELOCITY,1523519226.1183619,-6.1300000,2.1400000,0.0000000
MsgID.LOCAL_POSITION,1523519226.1517124,427.8616333,-75.0837479,-4.8193445
MsgID.LOCAL_VELOCITY,1523519226.1517124,-6.2420526,2.2173254,-0.0188562
MsgID.STATE,1523519226.3402433,True,True
MsgID.GLOBAL_HOME,1523519226.3561320,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519226.3979528,-122.3982922,37.7963181,4.8240000
MsgID.LOCAL_VELOCITY,1523519226.3979528,-6.8200000,2.6100000,0.0700000
MsgID.LOCAL_POSITION,1523519226.4016280,426.1346130,-74.4714432,-4.8224750
MsgID.LOCAL_VELOCITY,1523519226.4016280,-6.9263916,2.6825738,0.0877424
MsgID.GLOBAL_POSITION,1523519226.6174526,-122.3982834,37.7962997,4.8200000
MsgID.LOCAL_VELOCITY,1523519226.6174526,-7.5800000,3.0800000,-0.0100000
MsgID.LOCAL_POSITION,1523519226.6528082,424.0913391,-73.6709137,-4.8217692
MsgID.LOCAL_VELOCITY,1523519226.6528082,-7.6694274,3.1295519,-0.0225125
MsgID.GLOBAL_POSITION,1523519226.8677862,-122.3982739,37.7962841,4.8300000
MsgID.LOCAL_VELOCITY,1523519226.8677862,-7.9900000,3.3000000,-0.0500000
MsgID.LOCAL_POSITION,1523519226.9032760,422.4016418,-72.8181305,-4.8325305
MsgID.LOCAL_VELOCITY,1523519226.9032760,-8.0116138,3.3150141,-0.0227781
MsgID.GLOBAL_POSITION,1523519227.1186838,-122.3982635,37.7962660,4.8310000
MsgID.LOCAL_VELOCITY,1523519227.1186838,-8.1000000,3.3600000,-0.0100000
MsgID.LOCAL_POSITION,1523519227.1537044,420.3194885,-71.9213791,-4.8316026
MsgID.LOCAL_VELOCITY,1523519227.1537044,-8.1068907,3.3669026,0.0025166
MsgID.STATE,1523519227.3404620,True,True
MsgID.GLOBAL_HOME,1523519227.3581212,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519227.4017725,-122.3982558,37.7962466,4.8330000
MsgID.LOCAL_VELOCITY,1523519227.4017725,-8.1400000,3.3700000,0.0200000
MsgID.LOCAL_POSITION,1523519227.4104612,418.1710510,-71.2314377,-4.8326793
MsgID.LOCAL_VELOCITY,1523519227.4104612,-8.1531734,3.3807840,0.0304013
MsgID.GLOBAL_POSITION,1523519227.6183417,-122.3982465,37.7962285,4.8300000
MsgID.LOCAL_VELOCITY,1523519227.6183417,-8.1900000,3.4000000,-0.0500000
MsgID.LOCAL_POSITION,1523519227.6559820,416.1757507,-70.3828964,-4.8311796
MsgID.LOCAL_VELOCITY,1523519227.6559820,-8.1970644,3.4129100,-0.0602400
MsgID.GLOBAL_POSITION,1523519227.8689899,-122.3982369,37.7962103,4.8390000
MsgID.LOCAL_VELOCITY,1523519227.8689899,-8.2000000,3.4200000,-0.1100000
MsgID.LOCAL_POSITION,1523519227.9060905,414.1105957,-69.5224838,-4.8408737
MsgID.LOCAL_VELOCITY,1523519227.9060905,-8.2045107,3.4277990,-0.0999211
MsgID.GLOBAL_POSITION,1523519228.1196625,-122.3982270,37.7961914,4.8400000
MsgID.LOCAL_VELOCITY,1523519228.1196625,-8.1900000,3.4200000,-0.0500000
MsgID.LOCAL_POSITION,1523519228.1550267,412.0217590,-68.6414566,-4.8396244
MsgID.LOCAL_VELOCITY,1523519228.1550267,-8.1887255,3.4293644,-0.0554717
MsgID.STATE,1523519228.3419404,True,True
MsgID.GLOBAL_HOME,1523519228.3588488,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519228.4017689,-122.3982171,37.7961728,4.8360000
MsgID.LOCAL_VELOCITY,1523519228.4017689,-8.2000000,3.4400000,-0.1300000
MsgID.LOCAL_POSITION,1523519228.4067097,409.9822998,-67.7874146,-4.8375897
MsgID.LOCAL_VELOCITY,1523519228.4067097,-8.2084179,3.4415827,-0.1376883
MsgID.GLOBAL_POSITION,1523519228.6226065,-122.3982090,37.7961543,4.8440000
MsgID.LOCAL_VELOCITY,1523519228.6226065,-8.2000000,3.4400000,-0.1200000
MsgID.LOCAL_POSITION,1523519228.6553800,407.9258423,-67.0666580,-4.8445048
MsgID.LOCAL_VELOCITY,1523519228.6553800,-8.1989279,3.4434087,-0.1073641
MsgID.GLOBAL_POSITION,1523519228.8734357,-122.3981983,37.7961360,4.8540000
MsgID.LOCAL_VELOCITY,1523519228.8734357,-8.1900000,3.4600000,-0.1600000
MsgID.LOCAL_POSITION,1523519228.9074337,405.9220276,-66.0984344,-4.8567600
MsgID.LOCAL_VELOCITY,1523519228.9074337,-8.1955137,3.4636288,-0.1612666
MsgID.GLOBAL_POSITION,1523519229.1219022,-122.3981881,37.7961180,4.8610000
MsgID.LOCAL_VELOCITY,1523519229.1219022,-8.1500000,3.4300000,0.0100000
MsgID.LOCAL_POSITION,1523519229.1573966,403.9156799,-65.2009430,-4.8594623
MsgID.LOCAL_VELOCITY,1523519229.1573966,-8.1575689,3.4372981,0.0188976
MsgID.STATE,1523519229.3408360,True,True
MsgID.GLOBAL_HOME,1523519229.3563819,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519229.3977032,-122.3981767,37.7960991,4.8510000
MsgID.LOCAL_VELOCITY,1523519229.3977032,-8.1800000,3.4200000,0.0000000
MsgID.LOCAL_POSITION,1523519229.4071417,401.8040771,-64.1834488,-4.8526387
MsgID.LOCAL_VELOCITY,1523519229.4071417,-8.2016087,3.4251826,-0.0493851
MsgID.GLOBAL_POSITION,1523519229.6225071,-122.3981680,37.7960815,4.8790000
MsgID.LOCAL_VELOCITY,1523519229.6225071,-8.2100000,3.3800000,0.0000000
MsgID.LOCAL_POSITION,1523519229.6560616,399.8698425,-63.4447861,-4.8822041
MsgID.LOCAL_VELOCITY,1523519229.6560616,-8.2143774,3.3764639,0.0100707
MsgID.GLOBAL_POSITION,1523519229.8743727,-122.3981604,37.7960633,4.8910000
MsgID.LOCAL_VELOCITY,1523519229.8743727,-8.2000000,3.3600000,0.0900000
MsgID.LOCAL_POSITION,1523519229.9068632,397.8249512,-62.7708435,-4.8924570
MsgID.LOCAL_VELOCITY,1523519229.9068632,-8.2026978,3.3636081,0.0944531
MsgID.GLOBAL_POSITION,1523519230.1235490,-122.3981513,37.7960439,4.8920000
MsgID.LOCAL_VELOCITY,1523519230.1235490,-8.1700000,3.4000000,0.1900000
MsgID.LOCAL_POSITION,1523519230.1565969,395.6573181,-61.9089279,-4.8927908
MsgID.LOCAL_VELOCITY,1523519230.1565969,-8.1753941,3.4237990,0.1642681
MsgID.STATE,1523519230.3417673,True,True
MsgID.GLOBAL_HOME,1523519230.3608685,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519230.4017577,-122.3981392,37.7960255,4.9040000
MsgID.LOCAL_VELOCITY,1523519230.4017577,-8.1500000,3.4800000,0.1500000
MsgID.LOCAL_POSITION,1523519230.4082527,393.6343994,-60.8397369,-4.9047747
MsgID.LOCAL_VELOCITY,1523519230.4082527,-8.1474133,3.4799771,0.1873478
MsgID.GLOBAL_POSITION,1523519230.6250799,-122.3981296,37.7960073,4.8980000
MsgID.LOCAL_VELOCITY,1523519230.6250799,-8.0400000,3.3200000,0.2300000
MsgID.LOCAL_POSITION,1523519230.6586132,391.6099548,-60.0274200,-4.8966069
MsgID.LOCAL_VELOCITY,1523519230.6586132,-7.9624395,3.2629685,0.2228125
MsgID.GLOBAL_POSITION,1523519230.8744574,-122.3981229,37.7959902,4.8890000
MsgID.LOCAL_VELOCITY,1523519230.8744574,-6.7100000,2.6900000,0.1700000
MsgID.LOCAL_POSITION,1523519230.9069347,389.7685242,-59.4617386,-4.8897367
MsgID.LOCAL_VELOCITY,1523519230.9069347,-6.4632196,2.6030667,0.1374941
MsgID.GLOBAL_POSITION,1523519231.1238098,-122.3981176,37.7959771,4.9000000
MsgID.LOCAL_VELOCITY,1523519231.1238098,-5.5300000,2.1600000,0.0900000
MsgID.LOCAL_POSITION,1523519231.1656883,388.3307800,-58.9718819,-4.9010282
MsgID.LOCAL_VELOCITY,1523519231.1656883,-5.6024656,2.1165636,0.0952711
MsgID.STATE,1523519231.3435860,True,True
MsgID.GLOBAL_HOME,1523519231.3589897,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519231.4017978,-122.3981103,37.7959634,4.8950000
MsgID.LOCAL_VELOCITY,1523519231.4017978,-6.6900000,1.8300000,0.0700000
MsgID.LOCAL_POSITION,1523519231.4105031,386.7705688,-58.3176689,-4.8953543
MsgID.LOCAL_VELOCITY,1523519231.4105031,-6.8867092,1.7865021,0.0415131
MsgID.GLOBAL_POSITION,1523519231.6255598,-122.3981046,37.7959462,4.8940000
MsgID.LOCAL_VELOCITY,1523519231.6255598,-7.7500000,1.5200000,0.0000000
MsgID.LOCAL_POSITION,1523519231.6588240,384.8302917,-57.8705215,-4.8948326
MsgID.LOCAL_VELOCITY,1523519231.6588240,-7.8490300,1.5002651,0.0093069
MsgID.GLOBAL_POSITION,1523519231.8765070,-122.3981028,37.7959270,4.8940000
MsgID.LOCAL_VELOCITY,1523519231.8765070,-8.3700000,1.3500000,-0.0100000
MsgID.LOCAL_POSITION,1523519231.9083161,382.6915588,-57.7102661,-4.8939152
MsgID.LOCAL_VELOCITY,1523519231.9083161,-8.4211063,1.3413581,0.0065675
MsgID.GLOBAL_POSITION,1523519232.1278095,-122.3980986,37.7959087,4.8930000
MsgID.LOCAL_VELOCITY,1523519232.1278095,-8.6300000,1.2700000,-0.0100000
MsgID.LOCAL_POSITION,1523519232.1588726,380.6474609,-57.3031006,-4.8930745
MsgID.LOCAL_VELOCITY,1523519232.1588726,-8.6595192,1.2742484,-0.0332034
MsgID.STATE,1523519232.3427463,True,True
MsgID.GLOBAL_HOME,1523519232.3642497,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519232.4056149,-122.3980938,37.7958898,4.9000000
MsgID.LOCAL_VELOCITY,1523519232.4056149,-8.7200000,1.2400000,-0.0400000
MsgID.LOCAL_POSITION,1523519232.4086385,378.5608215,-56.8983765,-4.9010277
MsgID.LOCAL_VELOCITY,1523519232.4086385,-8.7252731,1.2465868,-0.0285591
MsgID.GLOBAL_POSITION,1523519232.6286769,-122.3980902,37.7958699,4.8920000
MsgID.LOCAL_VELOCITY,1523519232.6286769,-8.7400000,1.2300000,0.0400000
MsgID.LOCAL_POSITION,1523519232.6609335,376.3275757,-56.5779991,-4.8914495
MsgID.LOCAL_VELOCITY,1523519232.6609335,-8.7575445,1.2297586,0.0143661
MsgID.GLOBAL_POSITION,1523519232.8793519,-122.3980870,37.7958491,4.9050000
MsgID.LOCAL_VELOCITY,1523519232.8793519,-8.8000000,1.2200000,-0.0800000
MsgID.LOCAL_POSITION,1523519232.9111354,373.9942932,-56.3033562,-4.9094129
MsgID.LOCAL_VELOCITY,1523519232.9111354,-8.8049526,1.2214937,-0.0628156
MsgID.GLOBAL_POSITION,1523519233.1303978,-122.3980851,37.7958302,4.9190000
MsgID.LOCAL_VELOCITY,1523519233.1303978,-8.7800000,1.2100000,0.0600000
MsgID.LOCAL_POSITION,1523519233.1609564,371.9076538,-56.1412849,-4.9192657
MsgID.LOCAL_VELOCITY,1523519233.1609564,-8.7736778,1.2166070,0.0967602
MsgID.STATE,1523519233.3426638,True,True
MsgID.GLOBAL_HOME,1523519233.3630626,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519233.4057858,-122.3980819,37.7958111,4.9060000
MsgID.LOCAL_VELOCITY,1523519233.4057858,-8.7800000,1.2200000,0.0900000
MsgID.LOCAL_POSITION,1523519233.4096937,369.8201294,-55.8368721,-4.9057384
MsgID.LOCAL_VELOCITY,1523519233.4096937,-8.7921944,1.2245767,0.0735467
MsgID.GLOBAL_POSITION,1523519233.6299052,-122.3980774,37.7957910,4.9160000
MsgID.LOCAL_VELOCITY,1523519233.6299052,-8.8100000,1.2200000,0.0300000
MsgID.LOCAL_POSITION,1523519233.6611414,367.5564575,-55.4364548,-4.9169955
MsgID.LOCAL_VELOCITY,1523519233.6611414,-8.8109388,1.2295915,0.0322957
MsgID.GLOBAL_POSITION,1523519233.8805292,-122.3980738,37.7957718,4.9210000
MsgID.LOCAL_VELOCITY,1523519233.8805292,-8.8000000,1.2200000,0.0400000
MsgID.LOCAL_POSITION,1523519233.9110041,365.4060974,-55.1170959,-4.9207253
MsgID.LOCAL_VELOCITY,1523519233.9110041,-8.8044634,1.2241498,0.0247558
MsgID.GLOBAL_POSITION,1523519234.1325490,-122.3980714,37.7957549,4.9170000
MsgID.LOCAL_VELOCITY,1523519234.1325490,-8.8000000,1.2200000,0.0000000
MsgID.LOCAL_POSITION,1523519234.1620607,363.5701599,-54.9241066,-4.9171753
MsgID.LOCAL_VELOCITY,1523519234.1620607,-8.8010397,1.2230660,0.0139813
MsgID.STATE,1523519234.3420122,True,True
MsgID.GLOBAL_HOME,1523519234.3625681,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1523519234.4057925,-122.3980688,37.7957362,4.9000000
MsgID.LOCAL_VELOCITY,1523519234.4057925,-8.8000000,1.2100000,0.0000000
MsgID.LOCAL_POSITION,1523519234.4121473,361.4538269,-54.6637955,-4.8992596
MsgID.LOCAL_VELOCITY,1523519234.4121473,-8.8106012,1.2201166,-0.0318814
